Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,297465,-,-,-,51.65,-111.94,-7,821,-7,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.1.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
1999,10,19,23,30,0,0,0,1,7,920,288,4.6000000000000005,0.18
1999,10,20,0,30,0,0,0,1,7,920,288,4.5,0.18
1999,10,20,1,30,0,0,0,1,6,920,288,4.2,0.18
1999,10,20,2,30,0,0,0,1,6,920,285,3.8000000000000003,0.18
1999,10,20,3,30,0,0,0,0,6,920,281,3.7,0.18
1999,10,20,4,30,0,0,0,0,7,910,283,3.3000000000000003,0.18
1999,10,20,5,30,0,0,0,0,7,910,290,2.9000000000000004,0.18
1999,10,20,6,30,0,0,0,0,7,910,296,3,0.18
1999,10,20,7,30,224,21,35,0,8,910,297,3.5,0.18
1999,10,20,8,30,475,53,150,0,10,910,294,4.3,0.18
1999,10,20,9,30,0,105,105,0,13,910,289,4.4,0.18
1999,10,20,10,30,274,166,278,1,14,910,283,4.2,0.18
1999,10,20,11,30,79,197,234,1,15,910,286,4.2,0.18
1999,10,20,12,30,395,176,361,1,15,910,291,4,0.18
1999,10,20,13,30,31,169,182,2,15,910,285,3.9000000000000004,0.18
1999,10,20,14,30,377,128,265,2,15,910,287,4.2,0.18
1999,10,20,15,30,33,96,104,2,14,910,290,4.2,0.18
1999,10,20,16,30,77,43,53,2,13,910,288,3.9000000000000004,0.18
1999,10,20,17,30,0,0,0,2,11,910,282,3.8000000000000003,0.18
1999,10,20,18,30,0,0,0,1,10,910,284,3.9000000000000004,0.18
1999,10,20,19,30,0,0,0,1,9,910,286,4,0.18
1999,10,20,20,30,0,0,0,1,8,910,287,4.2,0.18
1999,10,20,21,30,0,0,0,1,8,910,291,4.5,0.18
1999,10,20,22,30,0,0,0,2,8,920,298,4.6000000000000005,0.18
1999,10,20,23,30,0,0,0,2,7,920,306,4.6000000000000005,0.18
1999,10,21,0,30,0,0,0,2,6,920,313,4.2,0.18
1999,10,21,1,30,0,0,0,3,5,920,318,3.1,0.18
1999,10,21,2,30,0,0,0,3,4,920,316,2.3000000000000003,0.18
1999,10,21,3,30,0,0,0,2,3,920,316,2,0.18
1999,10,21,4,30,0,0,0,2,3,920,315,1.9000000000000001,0.18
1999,10,21,5,30,0,0,0,2,3,920,316,1.8,0.18
1999,10,21,6,30,0,0,0,2,2,920,321,1.5,0.18
1999,10,21,7,30,0,2,2,2,3,920,324,1.9000000000000001,0.18
1999,10,21,8,30,0,11,11,2,6,920,325,2.2,0.18
1999,10,21,9,30,4,110,112,3,9,920,322,1.8,0.18
1999,10,21,10,30,840,52,391,2,12,920,326,1.8,0.18
1999,10,21,11,30,868,55,448,3,13,920,321,2.1,0.18
1999,10,21,12,30,873,55,458,3,14,920,323,2.3000000000000003,0.18
1999,10,21,13,30,855,54,420,4,15,920,329,2.2,0.18
1999,10,21,14,30,806,50,338,4,15,920,340,1.8,0.18
1999,10,21,15,30,707,43,220,4,14,920,352,1.1,0.18
1999,10,21,16,30,494,28,86,5,12,920,32,0.9,0.18
1999,10,21,17,30,0,0,0,4,9,920,80,1.2000000000000002,0.18
1999,10,21,18,30,0,0,0,3,8,920,102,1.4000000000000001,0.18
1999,10,21,19,30,0,0,0,2,7,920,116,1.5,0.18
1999,10,21,20,30,0,0,0,2,6,920,131,1.6,0.18
1999,10,21,21,30,0,0,0,2,5,920,145,1.6,0.18
1999,10,21,22,30,0,0,0,1,5,920,159,1.6,0.18
1999,10,21,23,30,0,0,0,1,4,920,172,1.6,0.18
1999,10,22,0,30,0,0,0,2,4,920,181,1.5,0.18
1999,10,22,1,30,0,0,0,2,4,920,188,1.4000000000000001,0.18
1999,10,22,2,30,0,0,0,2,3,920,193,1.3,0.18
1999,10,22,3,30,0,0,0,2,3,920,196,1.3,0.18
1999,10,22,4,30,0,0,0,2,3,920,198,1.2000000000000002,0.18
1999,10,22,5,30,0,0,0,2,3,920,194,1.2000000000000002,0.18
1999,10,22,6,30,0,0,0,2,3,920,186,1.3,0.18
1999,10,22,7,30,346,17,35,3,4,920,181,1.6,0.18
1999,10,22,8,30,663,38,167,3,7,920,182,2.3000000000000003,0.18
1999,10,22,9,30,795,48,296,3,10,920,186,2.7,0.18
1999,10,22,10,30,861,53,397,3,12,920,180,2.9000000000000004,0.18
1999,10,22,11,30,892,56,455,4,15,920,178,3.3000000000000003,0.18
1999,10,22,12,30,900,56,466,4,16,920,176,3.7,0.18
1999,10,22,13,30,886,53,428,4,17,920,175,4,0.18
1999,10,22,14,30,844,49,345,4,18,920,173,3.8000000000000003,0.18
1999,10,22,15,30,756,41,225,4,16,920,171,2.8000000000000003,0.18
1999,10,22,16,30,552,26,87,4,13,920,168,2,0.18
1999,10,22,17,30,0,0,0,2,10,920,168,2,0.18
1999,10,22,18,30,0,0,0,1,9,920,173,2.1,0.18
1999,10,22,19,30,0,0,0,0,8,920,184,1.9000000000000001,0.18
1999,10,22,20,30,0,0,0,0,7,920,204,1.7000000000000002,0.18
1999,10,22,21,30,0,0,0,0,6,920,232,1.7000000000000002,0.18
1999,10,22,22,30,0,0,0,0,5,920,257,1.8,0.18
1999,10,22,23,30,0,0,0,0,4,920,272,1.9000000000000001,0.18
1999,10,23,0,30,0,0,0,0,3,920,279,1.9000000000000001,0.18
1999,10,23,1,30,0,0,0,0,3,920,283,2,0.18
1999,10,23,2,30,0,0,0,0,3,920,285,1.9000000000000001,0.18
1999,10,23,3,30,0,0,0,0,2,920,290,1.8,0.18
1999,10,23,4,30,0,0,0,0,2,920,295,1.7000000000000002,0.18
1999,10,23,5,30,0,0,0,0,1,920,300,1.6,0.18
1999,10,23,6,30,0,0,0,-1,1,910,303,1.4000000000000001,0.18
1999,10,23,7,30,0,18,18,-1,2,910,304,1.4000000000000001,0.18
1999,10,23,8,30,114,71,92,-1,5,910,296,1.8,0.18
1999,10,23,9,30,799,54,299,-1,8,910,278,2,0.18
1999,10,23,10,30,742,68,360,0,10,910,245,2,0.18
1999,10,23,11,30,613,113,385,0,13,910,217,2.5,0.18
1999,10,23,12,30,865,73,463,0,14,910,206,2.9000000000000004,0.18
1999,10,23,13,30,451,141,330,0,15,910,202,3,0.18
1999,10,23,14,30,59,139,159,0,14,910,197,2.6,0.18
1999,10,23,15,30,305,82,155,2,13,910,190,2,0.18
1999,10,23,16,30,82,37,46,2,11,910,190,2,0.18
1999,10,23,17,30,0,0,0,2,10,910,198,2.4000000000000004,0.18
1999,10,23,18,30,0,0,0,2,10,910,209,2.9000000000000004,0.18
1999,10,23,19,30,0,0,0,2,11,910,216,3.5,0.18
1999,10,23,20,30,0,0,0,2,10,910,223,4.1000000000000005,0.18
1999,10,23,21,30,0,0,0,1,10,910,231,4.7,0.18
1999,10,23,22,30,0,0,0,0,10,910,237,5.1000000000000005,0.18
1999,10,23,23,30,0,0,0,0,9,910,240,5.5,0.18
1999,10,24,0,30,0,0,0,0,9,910,243,5.9,0.18
1999,10,24,1,30,0,0,0,-1,10,910,247,5.9,0.18
1999,10,24,2,30,0,0,0,-1,10,910,250,5.800000000000001,0.18
1999,10,24,3,30,0,0,0,-1,10,910,253,5.6000000000000005,0.18
1999,10,24,4,30,0,0,0,-1,10,910,257,5.2,0.18
1999,10,24,5,30,0,0,0,0,9,910,262,5,0.18
1999,10,24,6,30,0,0,0,0,8,910,271,5.1000000000000005,0.18
1999,10,24,7,30,0,30,30,0,8,910,278,5.4,0.18
1999,10,24,8,30,652,41,162,0,9,910,278,5.5,0.18
1999,10,24,9,30,440,93,226,0,11,910,279,5.7,0.18
1999,10,24,10,30,159,165,227,-1,13,910,289,6.7,0.18
1999,10,24,11,30,896,61,453,-4,14,910,308,7.2,0.18
1999,10,24,12,30,901,62,463,-5,15,910,315,6.800000000000001,0.18
1999,10,24,13,30,883,59,423,-5,14,920,316,6.2,0.18
1999,10,24,14,30,834,53,337,-6,13,920,316,5.7,0.18
1999,10,24,15,30,730,44,215,-7,12,920,318,4.4,0.18
1999,10,24,16,30,497,27,77,-5,9,920,329,2.6,0.18
1999,10,24,17,30,0,0,0,-5,6,920,339,2,0.18
1999,10,24,18,30,0,0,0,-6,4,920,339,2,0.18
1999,10,24,19,30,0,0,0,-6,3,920,333,2.1,0.18
1999,10,24,20,30,0,0,0,-7,2,920,327,2.2,0.18
1999,10,24,21,30,0,0,0,-7,1,920,327,2.2,0.18
1999,10,24,22,30,0,0,0,-7,1,920,328,2,0.18
1999,10,24,23,30,0,0,0,-7,0,920,328,1.7000000000000002,0.18
1999,10,25,0,30,0,0,0,-8,0,920,328,1.5,0.18
1999,10,25,1,30,0,0,0,-8,0,920,334,1.3,0.18
1999,10,25,2,30,0,0,0,-8,0,920,345,1.2000000000000002,0.18
1999,10,25,3,30,0,0,0,-8,0,920,6,1.1,0.18
1999,10,25,4,30,0,0,0,-8,0,920,36,1,0.18
1999,10,25,5,30,0,0,0,-8,-1,920,78,1,0.18
1999,10,25,6,30,0,0,0,-8,0,920,112,1.3,0.18
1999,10,25,7,30,0,20,20,-8,0,920,130,2.2,0.18
1999,10,25,8,30,339,56,117,-8,0,920,138,3.2,0.18
1999,10,25,9,30,120,120,156,-8,2,920,142,3.6,0.18
1999,10,25,10,30,0,97,97,-7,5,920,143,4.1000000000000005,0.18
1999,10,25,11,30,513,135,357,-6,8,910,152,4.5,0.18
1999,10,25,12,30,310,178,314,-4,9,910,165,4.1000000000000005,0.18
1999,10,25,13,30,0,129,129,-3,10,910,185,3.5,0.18
1999,10,25,14,30,146,138,187,-3,11,910,204,2.9000000000000004,0.18
1999,10,25,15,30,306,77,147,-2,10,910,215,1.7000000000000002,0.18
1999,10,25,16,30,0,6,6,0,8,910,211,1,0.18
1999,10,25,17,30,0,0,0,-1,6,910,196,1.1,0.18
1999,10,25,18,30,0,0,0,0,6,910,199,1.2000000000000002,0.18
1999,10,25,19,30,0,0,0,0,6,910,214,1.6,0.18
1999,10,25,20,30,0,0,0,0,6,910,233,2.3000000000000003,0.18
1999,10,25,21,30,0,0,0,1,7,910,245,3,0.18
1999,10,25,22,30,0,0,0,1,7,910,249,3.5,0.18
1999,10,25,23,30,0,0,0,1,7,910,248,4.2,0.18
1999,10,26,0,30,0,0,0,1,8,910,254,5.2,0.18
1999,10,26,1,30,0,0,0,2,8,910,265,5.800000000000001,0.18
1999,10,26,2,30,0,0,0,2,7,910,271,5.800000000000001,0.18
1999,10,26,3,30,0,0,0,1,7,910,278,5.800000000000001,0.18
1999,10,26,4,30,0,0,0,0,6,910,291,5.7,0.18
1999,10,26,5,30,0,0,0,0,5,910,313,5,0.18
1999,10,26,6,30,0,0,0,0,4,910,328,3.9000000000000004,0.18
1999,10,26,7,30,0,12,12,-1,3,920,326,3.9000000000000004,0.18
1999,10,26,8,30,85,65,80,-2,4,920,326,4.800000000000001,0.18
1999,10,26,9,30,53,114,130,-4,5,920,333,5.300000000000001,0.18
1999,10,26,10,30,25,143,153,-7,6,920,337,5.1000000000000005,0.18
1999,10,26,11,30,0,28,28,-8,7,920,338,4.5,0.18
1999,10,26,12,30,0,22,22,-8,7,920,337,3.8000000000000003,0.18
1999,10,26,13,30,0,15,15,-8,8,920,333,3.2,0.18
1999,10,26,14,30,0,16,16,-8,7,920,319,2.7,0.18
1999,10,26,15,30,0,29,29,-7,6,920,302,1.9000000000000001,0.18
1999,10,26,16,30,0,23,23,-4,5,920,290,1.2000000000000002,0.18
1999,10,26,17,30,0,0,0,-4,4,920,281,1.2000000000000002,0.18
1999,10,26,18,30,0,0,0,-4,3,920,273,1.3,0.18
1999,10,26,19,30,0,0,0,-4,3,920,268,1.5,0.18
1999,10,26,20,30,0,0,0,-3,2,920,266,1.7000000000000002,0.18
1999,10,26,21,30,0,0,0,-3,2,920,269,2,0.18
1999,10,26,22,30,0,0,0,-2,2,920,277,2.4000000000000004,0.18
1999,10,26,23,30,0,0,0,-2,2,920,293,3.2,0.18
1999,10,27,0,30,0,0,0,-3,1,920,311,3.7,0.18
1999,10,27,1,30,0,0,0,-5,0,920,323,3.6,0.18
1999,10,27,2,30,0,0,0,-6,0,920,329,2.8000000000000003,0.18
1999,10,27,3,30,0,0,0,-7,-1,920,330,2,0.18
1999,10,27,4,30,0,0,0,-8,-2,920,324,1.8,0.18
1999,10,27,5,30,0,0,0,-8,-3,920,309,1.8,0.18
1999,10,27,6,30,0,0,0,-8,-3,920,294,1.9000000000000001,0.18
1999,10,27,7,30,0,22,22,-8,-2,920,284,2.4000000000000004,0.18
1999,10,27,8,30,124,62,84,-8,0,920,279,2.7,0.18
1999,10,27,9,30,816,51,286,-8,1,920,265,2.6,0.18
1999,10,27,10,30,888,57,388,-7,4,920,235,3,0.18
1999,10,27,11,30,920,59,447,-9,7,920,218,3.9000000000000004,0.18
1999,10,27,12,30,923,59,455,-9,8,920,216,4.3,0.18
1999,10,27,13,30,379,144,294,-9,9,920,212,4.3,0.18
1999,10,27,14,30,213,129,198,-9,8,920,198,4.3,0.18
1999,10,27,15,30,298,75,140,-7,7,920,182,3.9000000000000004,0.18
1999,10,27,16,30,216,29,47,-6,5,920,174,3.6,0.18
1999,10,27,17,30,0,0,0,-5,4,920,170,3.9000000000000004,0.18
1999,10,27,18,30,0,0,0,-5,3,920,167,4.5,0.18
1999,10,27,19,30,0,0,0,-5,3,920,159,4.800000000000001,0.18
1999,10,27,20,30,0,0,0,-6,3,910,153,4.9,0.18
1999,10,27,21,30,0,0,0,-6,2,910,150,5,0.18
1999,10,27,22,30,0,0,0,-6,2,910,146,5.1000000000000005,0.18
1999,10,27,23,30,0,0,0,-6,2,910,141,5.300000000000001,0.18
1999,10,28,0,30,0,0,0,-6,2,910,139,5.4,0.18
1999,10,28,1,30,0,0,0,-6,2,910,141,5.300000000000001,0.18
1999,10,28,2,30,0,0,0,-5,2,900,142,4.9,0.18
1999,10,28,3,30,0,0,0,-4,2,900,144,4.3,0.18
1999,10,28,4,30,0,0,0,-3,2,900,145,3.9000000000000004,0.18
1999,10,28,5,30,0,0,0,-2,2,900,150,3.7,0.18
1999,10,28,6,30,0,0,0,-1,1,900,158,3.5,0.18
1999,10,28,7,30,0,9,9,0,1,900,166,3.4000000000000004,0.18
1999,10,28,8,30,72,61,73,0,2,900,169,3.5,0.18
1999,10,28,9,30,0,31,31,1,4,900,174,3.5,0.18
1999,10,28,10,30,0,88,88,2,6,900,179,3.6,0.18
1999,10,28,11,30,532,126,347,2,9,900,204,4,0.18
1999,10,28,12,30,374,162,321,2,12,900,226,4.3,0.18
1999,10,28,13,30,851,57,389,1,13,900,241,4.5,0.18
1999,10,28,14,30,801,50,305,0,13,900,260,4.1000000000000005,0.18
1999,10,28,15,30,685,41,186,0,11,900,274,2.6,0.18
1999,10,28,16,30,15,27,28,1,8,900,285,1.6,0.18
1999,10,28,17,30,0,0,0,0,6,900,298,1.5,0.18
1999,10,28,18,30,0,0,0,0,6,900,312,1.5,0.18
1999,10,28,19,30,0,0,0,0,5,900,322,1.5,0.18
1999,10,28,20,30,0,0,0,0,4,900,320,1.5,0.18
1999,10,28,21,30,0,0,0,0,4,900,307,1.7000000000000002,0.18
1999,10,28,22,30,0,0,0,0,4,900,294,2,0.18
1999,10,28,23,30,0,0,0,0,3,900,288,2.3000000000000003,0.18
1999,10,29,0,30,0,0,0,0,3,900,286,2.4000000000000004,0.18
1999,10,29,1,30,0,0,0,0,2,900,286,2.5,0.18
1999,10,29,2,30,0,0,0,0,2,910,290,2.9000000000000004,0.18
1999,10,29,3,30,0,0,0,0,2,910,300,3.9000000000000004,0.18
1999,10,29,4,30,0,0,0,0,3,910,317,5.300000000000001,0.18
1999,10,29,5,30,0,0,0,0,3,910,326,5.800000000000001,0.18
1999,10,29,6,30,0,0,0,0,3,910,330,5.4,0.18
1999,10,29,7,30,0,8,8,0,3,910,330,5,0.18
1999,10,29,8,30,72,59,70,0,4,910,329,4.5,0.18
1999,10,29,9,30,779,50,266,-1,6,910,324,4.3,0.18
1999,10,29,10,30,853,57,367,-2,8,920,327,4.2,0.18
1999,10,29,11,30,881,61,423,-4,9,920,320,3.7,0.18
1999,10,29,12,30,878,63,431,-4,10,920,301,2.9000000000000004,0.18
1999,10,29,13,30,308,150,269,-4,11,910,270,2.6,0.18
1999,10,29,14,30,0,105,105,-4,11,910,228,2.7,0.18
1999,10,29,15,30,0,29,29,-3,9,910,208,2.2,0.18
1999,10,29,16,30,0,6,6,-2,7,910,195,1.9000000000000001,0.18
1999,10,29,17,30,0,0,0,-3,7,910,210,2.8000000000000003,0.18
1999,10,29,18,30,0,0,0,-3,7,910,226,3.7,0.18
1999,10,29,19,30,0,0,0,-3,6,910,238,4.2,0.18
1999,10,29,20,30,0,0,0,-3,5,910,237,4.3,0.18
1999,10,29,21,30,0,0,0,-3,5,910,237,4.2,0.18
1999,10,29,22,30,0,0,0,-3,5,910,241,4,0.18
1999,10,29,23,30,0,0,0,-3,5,910,245,3.8000000000000003,0.18
1999,10,30,0,30,0,0,0,-2,4,910,247,3.6,0.18
1999,10,30,1,30,0,0,0,-2,4,910,244,3.6,0.18
1999,10,30,2,30,0,0,0,-2,4,910,242,3.8000000000000003,0.18
1999,10,30,3,30,0,0,0,-1,5,910,240,3.9000000000000004,0.18
1999,10,30,4,30,0,0,0,-1,5,910,238,4,0.18
1999,10,30,5,30,0,0,0,-1,4,910,238,4.1000000000000005,0.18
1999,10,30,6,30,0,0,0,-1,4,910,244,4.1000000000000005,0.18
1999,10,30,7,30,0,0,0,-1,5,910,247,4.6000000000000005,0.18
1999,10,30,8,30,289,50,95,-1,6,910,248,5,0.18
1999,10,30,9,30,474,77,207,0,8,910,245,5.2,0.18
1999,10,30,10,30,826,57,352,0,10,910,242,5.6000000000000005,0.18
1999,10,30,11,30,403,146,309,0,12,910,249,6,0.18
1999,10,30,12,30,407,148,317,0,13,910,256,5.800000000000001,0.18
1999,10,30,13,30,372,138,280,-1,14,910,260,5.4,0.18
1999,10,30,14,30,171,124,177,-1,14,910,261,4.5,0.18
1999,10,30,15,30,531,48,155,0,12,910,261,2.8000000000000003,0.18
1999,10,30,16,30,369,22,48,0,8,910,261,1.6,0.18
1999,10,30,17,30,0,0,0,0,7,910,264,1.6,0.18
1999,10,30,18,30,0,0,0,0,6,910,267,1.7000000000000002,0.18
1999,10,30,19,30,0,0,0,0,6,910,275,1.8,0.18
1999,10,30,20,30,0,0,0,0,5,910,289,1.8,0.18
1999,10,30,21,30,0,0,0,0,5,910,308,1.5,0.18
1999,10,30,22,30,0,0,0,0,4,910,338,1.4000000000000001,0.18
1999,10,30,23,30,0,0,0,-1,4,910,17,1.6,0.18
1999,10,31,0,30,0,0,0,-1,4,910,43,2.5,0.18
1999,10,31,1,30,0,0,0,-2,3,910,55,3.5,0.18
1999,10,31,2,30,0,0,0,-3,3,910,62,3.7,0.18
1999,10,31,3,30,0,0,0,-3,2,910,67,3.4000000000000004,0.18
1999,10,31,4,30,0,0,0,-2,2,910,71,3,0.18
1999,10,31,5,30,0,0,0,-2,1,910,77,2.1,0.18
1999,10,31,6,30,0,0,0,-1,1,910,85,1.1,0.18
1999,10,31,7,30,0,0,0,-1,1,900,101,0.6000000000000001,0.18
1999,10,31,8,30,207,52,84,0,2,900,53,1.1,0.18
1999,10,31,9,30,685,57,240,0,2,900,17,2.1,0.18
1999,10,31,10,30,190,146,213,0,3,900,353,3.6,0.18
1999,10,31,11,30,0,8,8,0,2,900,346,5.800000000000001,0.18
1999,10,31,12,30,0,6,6,-1,1,900,350,8.3,0.18
1999,10,31,13,30,0,20,20,-1,1,910,350,10.3,0.18
1999,10,31,14,30,0,41,41,-1,0,910,342,11.200000000000001,0.18
1999,10,31,15,30,0,31,31,-2,0,910,333,10.9,0.18
1999,10,31,16,30,0,7,7,-3,0,920,328,10,0.18
1999,10,31,17,30,0,0,0,-1.5,0.7000000000000001,927,330,5.6000000000000005,0.18
1999,10,31,18,30,0,0,0,-1.7000000000000002,0,927,332,5.300000000000001,0.18
1999,10,31,19,30,0,0,0,-1.9000000000000001,-0.6000000000000001,928,331,5,0.18
1999,10,31,20,30,0,0,0,-2.1,-1.4000000000000001,929,326,4.4,0.18
1999,10,31,21,30,0,0,0,-2.2,-2,929,322,4,0.18
1999,10,31,22,30,0,0,0,-2.3000000000000003,-2.2,930,319,4,0.18
1999,10,31,23,30,0,0,0,-2.5,-2.2,930,314,4,0.18
2019,11,1,0,30,0,0,0,-2.6,-2.2,931,307,4,0.18
2019,11,1,1,30,0,0,0,-2.7,-2.2,931,299,3.9000000000000004,0.18
2019,11,1,2,30,0,0,0,-2.8000000000000003,-2.3000000000000003,931,290,3.8000000000000003,0.18
2019,11,1,3,30,0,0,0,-2.9000000000000004,-2.3000000000000003,931,284,3.7,0.18
2019,11,1,4,30,0,0,0,-3.2,-2.4000000000000004,932,282,3.5,0.18
2019,11,1,5,30,0,0,0,-3.6,-2.5,932,284,3.2,0.18
2019,11,1,6,30,0,0,0,-3.9000000000000004,-2.5,932,287,2.8000000000000003,0.18
2019,11,1,7,30,5,4,4,-4.4,-1.8,932,289,2.9000000000000004,0.18
2019,11,1,8,30,366,47,101,-4.6000000000000005,-0.30000000000000004,932,286,3.4000000000000004,0.18
2019,11,1,9,30,771,49,252,-4.7,1.4000000000000001,932,280,3.5,0.18
2019,11,1,10,30,846,57,351,-4.7,3.4000000000000004,932,276,3.5,0.18
2019,11,1,11,30,870,61,405,-5.4,4.800000000000001,931,270,3.7,0.18
2019,11,1,12,30,771,77,388,-5.9,5.4,930,260,3.7,0.18
2019,11,1,13,30,857,58,375,-6.1000000000000005,5.2,930,251,3.3000000000000003,0.18
2019,11,1,14,30,503,85,235,-5.6000000000000005,3.9000000000000004,929,244,2.2,0.18
2019,11,1,15,30,260,64,114,-4.7,2.3000000000000003,929,240,1.5,0.18
2019,11,1,16,30,49,23,26,-5.4,1.5,928,238,1.5,0.18
2019,11,1,17,30,0,0,0,-6,0.7000000000000001,928,238,1.4000000000000001,0.18
2019,11,1,18,30,0,0,0,-6.2,0.7000000000000001,927,240,1.3,0.18
2019,11,1,19,30,0,0,0,-6.4,0.6000000000000001,926,247,1.2000000000000002,0.18
2019,11,1,20,30,0,0,0,-6.7,0.6000000000000001,925,261,1.2000000000000002,0.18
2019,11,1,21,30,0,0,0,-6.4,0.5,925,278,1.1,0.18
2019,11,1,22,30,0,0,0,-6,0.5,925,291,1.1,0.18
2019,11,1,23,30,0,0,0,-5.6000000000000005,0.4,924,297,1.1,0.18
2019,11,2,0,30,0,0,0,-5.1000000000000005,0.2,924,296,1.2000000000000002,0.18
2019,11,2,1,30,0,0,0,-4.7,0.1,924,292,1.6,0.18
2019,11,2,2,30,0,0,0,-4.1000000000000005,0,924,291,2.2,0.18
2019,11,2,3,30,0,0,0,-3.3000000000000003,-0.2,924,294,2.8000000000000003,0.18
2019,11,2,4,30,0,0,0,-1.9000000000000001,-0.30000000000000004,924,298,3.3000000000000003,0.18
2019,11,2,5,30,0,0,0,-0.6000000000000001,-0.30000000000000004,924,297,3.5,0.18
2019,11,2,6,30,0,0,0,-0.4,-0.4,924,292,3.4000000000000004,0.18
2019,11,2,7,30,0,1,1,-0.1,0,924,288,3.7,0.18
2019,11,2,8,30,0,17,17,-0.2,1.1,924,289,4.2,0.18
2019,11,2,9,30,4,57,58,0.1,2.5,924,289,4.1000000000000005,0.18
2019,11,2,10,30,0,76,76,0.5,4.1000000000000005,923,288,3.9000000000000004,0.18
2019,11,2,11,30,99,160,199,0.7000000000000001,5.6000000000000005,923,289,3.9000000000000004,0.18
2019,11,2,12,30,11,105,109,0.4,6.2,922,291,3.9000000000000004,0.18
2019,11,2,13,30,30,125,136,0.30000000000000004,5.7,922,293,3.5,0.18
2019,11,2,14,30,66,113,132,1,4.2,921,294,2.3000000000000003,0.18
2019,11,2,15,30,76,62,76,1.5,2.5,921,295,1.4000000000000001,0.18
2019,11,2,16,30,8,18,18,1.5,1.6,921,295,1.4000000000000001,0.18
2019,11,2,17,30,0,0,0,-0.9,-0.9,920,299,1.4000000000000001,0.18
2019,11,2,18,30,0,0,0,-1,-1,919,299,1.3,0.18
2019,11,2,19,30,0,0,0,-0.5,-0.5,919,296,1.4000000000000001,0.18
2019,11,2,20,30,0,0,0,0.2,0.2,919,303,2.1,0.18
2019,11,2,21,30,0,0,0,0.30000000000000004,0.30000000000000004,919,320,3,0.18
2019,11,2,22,30,0,0,0,0,0,920,328,3.1,0.18
2019,11,2,23,30,0,0,0,-0.30000000000000004,-0.30000000000000004,920,324,3.2,0.18
2019,11,3,0,30,0,0,0,-0.4,-0.2,920,318,3.7,0.18
2019,11,3,1,30,0,0,0,-0.5,-0.2,921,316,3.9000000000000004,0.18
2019,11,3,2,30,0,0,0,-0.5,-0.2,921,316,3.9000000000000004,0.18
2019,11,3,3,30,0,0,0,-0.6000000000000001,-0.4,922,318,3.9000000000000004,0.18
2019,11,3,4,30,0,0,0,-0.9,-0.6000000000000001,922,322,3.8000000000000003,0.18
2019,11,3,5,30,0,0,0,-1.1,-0.7000000000000001,922,329,3.7,0.18
2019,11,3,6,30,0,0,0,-1.4000000000000001,-1,923,337,3.8000000000000003,0.18
2019,11,3,7,30,46,4,4,-1.9000000000000001,-1,923,341,4.1000000000000005,0.18
2019,11,3,8,30,146,48,68,-2.2,-0.6000000000000001,924,343,4.6000000000000005,0.18
2019,11,3,9,30,238,90,150,-2.6,0.2,924,346,5,0.18
2019,11,3,10,30,103,135,170,-3.3000000000000003,1.2000000000000002,925,346,5,0.18
2019,11,3,11,30,17,127,134,-3.9000000000000004,1.9000000000000001,925,343,5,0.18
2019,11,3,12,30,34,153,166,-4.4,2.3000000000000003,925,339,5,0.18
2019,11,3,13,30,232,144,227,-4.6000000000000005,2.2,925,338,5,0.18
2019,11,3,14,30,335,97,193,-4.7,1.7000000000000002,925,339,4.6000000000000005,0.18
2019,11,3,15,30,370,58,126,-4.7,0.6000000000000001,925,342,3.6,0.18
2019,11,3,16,30,44,20,22,-4.800000000000001,-0.1,925,345,2.8000000000000003,0.18
2019,11,3,17,30,0,0,0,-5.1000000000000005,-2,926,177,2.1,0.18
2019,11,3,18,30,0,0,0,-5.2,-2.6,926,6,2.1,0.18
2019,11,3,19,30,0,0,0,-5.4,-3.5,926,15,1.8,0.18
2019,11,3,20,30,0,0,0,-5.6000000000000005,-4.1000000000000005,927,25,1.5,0.18
2019,11,3,21,30,0,0,0,-5.7,-4.2,927,38,1.3,0.18
2019,11,3,22,30,0,0,0,-5.800000000000001,-4,927,57,1,0.18
2019,11,3,23,30,0,0,0,-6,-3.6,927,81,0.8,0.18
2019,11,4,0,30,0,0,0,-6.1000000000000005,-3.2,927,110,0.9,0.18
2019,11,4,1,30,0,0,0,-6.300000000000001,-3.1,927,134,1,0.18
2019,11,4,2,30,0,0,0,-6.7,-3.1,927,149,1.2000000000000002,0.18
2019,11,4,3,30,0,0,0,-6.800000000000001,-3.1,927,158,1.4000000000000001,0.18
2019,11,4,4,30,0,0,0,-6.800000000000001,-3.2,927,164,1.5,0.18
2019,11,4,5,30,0,0,0,-6.7,-3.2,927,167,1.5,0.18
2019,11,4,6,30,0,0,0,-6.6000000000000005,-3.3000000000000003,927,166,1.6,0.18
2019,11,4,7,30,0,1,1,-6.6000000000000005,-3.3000000000000003,927,166,1.6,0.18
2019,11,4,8,30,0,11,11,-6.5,-2.9000000000000004,927,171,1.7000000000000002,0.18
